utrip_id,city_id,hotel_country
5968933_3,40987,Cobra Island
5986886_1,9254,Gondal
6025567_5,50779,Glubbdubdrib
6033779_1,55128,Fook Island
6042423_1,47499,Kangan
6048137_1,32640,Gondal
6050477_1,23714,Glubbdubdrib
6068536_1,8335,Cobra Island
6069439_1,36805,Alvonia
6073370_2,32481,Cobra Island
6074571_3,14668,Bultan
6086682_2,60076,São Rico
6090260_2,64023,Borginia
6091061_2,25274,Cobra Island
6113709_1,52180,Bozatta
611589_1,18548,Yudonia
6127863_1,52076,Gondal
6138814_1,20350,Yerba
6169009_1,22490,Fook Island
6193560_3,34771,Samavia
6216432_1,29712,Fook Island
6218566_2,4975,Tcherkistan
6256992_1,55763,Bozatta
639145_3,18508,Bandaria
660823_13,45713,Gondal
675958_1,35160,Osterlich
67638_1,20345,Fook Island
685602_1,950,Pullamawang
689147_1,24091,Bartovia
694081_1,43073,Gondal
696743_2,52818,Elbonia
70054_2,2748,Leutonia
704400_1,26436,Nova Africa
726177_1,54376,Nova Africa
776547_1,15626,Gondal
798062_1,2369,Nova Africa
816171_1,53556,Gondal
829766_1,11652,Borginia
869596_2,4554,Elbonia
875397_1,62201,Kangan
887517_1,51517,Sarkhan
932043_1,37407,Glubbdubdrib
934624_1,26436,Nova Africa
956229_1,40547,Holy Britannian Empire
968726_1,3082,Holy Britannian Empire
970386_1,47499,Kangan
978681_2,16521,Carjackistan
993986_1,47499,Kangan
1009298_2,6582,Sokovia
1058690_1,36646,Gondal
1073288_1,4932,Borginia
1112906_1,17013,Borginia
1142377_2,52818,Elbonia
1159678_2,3763,Glubbdubdrib
1168380_1,47486,Holy Britannian Empire
1168570_2,8462,Rolisica
1170333_4,67334,Slaka
117587_1,21555,Alvonia
1180688_1,7983,Cobra Island
1186930_1,11373,Kumbolaland
1195513_2,51291,Glubbdubdrib
1196192_2,14363,Cobra Island
1203220_3,61266,Nevoruss
1206196_3,11737,Kamistan
1228403_1,40838,Elbonia
1229255_1,11115,Aslerfan
123657_1,20967,Bozatta
1243688_1,3763,Glubbdubdrib
1246315_1,17127,Fook Island
1254381_1,3082,Holy Britannian Empire
125791_1,8344,Cobra Island
1259903_1,18548,Yudonia
1298204_1,16521,Carjackistan
1305726_1,48483,Cobra Island
1309587_1,17775,Novistrana
1329814_5,20514,Glubbdubdrib
1340051_2,192,Gondal
1345334_1,44103,Santa Prisca
1361483_1,52818,Elbonia
1377081_5,11853,Pullamawang
1379643_1,950,Pullamawang
1400585_2,52567,Holy Britannian Empire
1405305_2,50957,Borginia
1406993_1,42482,Fook Island
1408470_1,21430,Borginia
1417701_3,29770,Elbonia
1449906_1,38657,Fook Island
1456425_1,9608,Fook Island
1456909_1,55128,Fook Island
1470647_1,2570,Aslerfan
147147_2,12430,Bandaria
1474074_1,21987,Cobra Island
1485385_1,13602,"Novoselic, The Kingdom of"
1528725_1,5488,Dawsbergen
1544589_2,66634,Novistrana
1552247_1,40702,Bolumbia
1581174_1,11377,Glubbdubdrib
1584808_2,25025,Norland
1597652_1,55710,Fook Island
1610872_1,17013,Borginia
1643696_1,45562,Cobra Island
1663000_1,58714,Fook Island
16644_2,30708,Elbonia
1683196_4,51765,Nevoruss
172657_1,3763,Glubbdubdrib
1752746_1,17013,Borginia
1759095_1,20988,Rolisica
1774843_11,29770,Elbonia
1793534_5,18690,Carpathia
1807331_10,36063,Gondal
1826433_5,30768,Gondal
1830400_1,23243,São Rico
1853264_1,47499,Kangan
1856000_1,56503,Axphain
1879586_1,36063,Gondal
189547_1,19335,Leutonia
1902269_1,51259,Oceania
1902685_1,31531,"Merania, Kingdom of"
1929432_1,7410,Kasnia
1939526_6,33049,Glubbdubdrib
1952500_2,12695,Gondal
1961992_1,33995,Gondal
1971560_3,14121,Gondal
1987070_1,47050,Cobra Island
2027594_1,26235,Alvonia
204037_1,46675,Kumbolaland
2043270_1,51259,Oceania
2046713_1,53207,Nevoruss
205228_1,59914,Elbonia
2078821_1,9014,Gondal
2080226_1,33034,Bartovia
2090393_2,55044,Pullamawang
210297_1,23921,Cobra Island
2106728_2,36967,Yerba
2133432_1,17127,Fook Island
2138614_1,66815,Cobra Island
2152180_1,64876,Fook Island
215495_1,47617,Cobra Island
2164767_2,8716,Axphain
2174803_1,65066,Cobra Island
2206787_1,58178,Gondal
2240486_13,19740,Gondal
2245823_1,3763,Glubbdubdrib
2296681_2,31147,Carjackistan
2329143_1,44197,Fook Island
2423394_2,61678,Genosha
2473202_1,32713,Kangan
2478586_6,15284,Tcherkistan
2499574_1,59444,Pullamawang
2528305_2,48483,Cobra Island
2535000_1,5862,Cobra Island
2539508_1,55610,Gondal
2567216_1,27404,Cobra Island
2584520_2,8344,Cobra Island
2628766_1,47499,Kangan
2729562_1,35160,Osterlich
2740821_6,31765,Cobra Island
2798230_1,657,Bozatta
2798483_1,61619,Elbonia
2800536_1,25097,Cobra Island
2827549_1,66131,Rolisica
2840732_1,21555,Alvonia
2872788_1,19448,Nova Africa
288042_4,47759,Osterlich
2910027_2,8359,Cobra Island
2943239_1,45188,Sylvania
2958199_1,52501,Bozatta
3009626_1,9996,Holy Britannian Empire
3042373_3,29652,Elbonia
3071000_1,8335,Cobra Island
3101009_1,61320,Bozatta
3138179_5,21728,Eurasia
3178729_1,51394,Fook Island
3190324_2,28968,Elbonia
3204225_1,13931,Cobra Island
320655_1,64698,Santa Prisca
324262_1,32936,Alvonia
3255768_1,36231,Cobra Island
326145_1,7262,Glubbdubdrib
3262164_4,63357,Axphain
326878_1,28394,Nevoruss
3282622_1,28623,Aldovia
3282664_1,15703,Axphain
3285202_2,3306,Lugash
3285553_1,63812,Alvonia
3309514_1,64876,Fook Island
3331214_1,27353,Bozatta
3357600_1,52031,Fook Island
3390953_2,52401,Fook Island
3406143_2,67155,The Devilfire Empire
3412768_2,36063,Gondal
3419718_6,55763,Bozatta
3428109_1,4134,Gondal
3428232_1,30836,Kasnia
343101_2,26235,Alvonia
3440418_1,20345,Fook Island
3442551_1,4932,Borginia
3451011_1,41942,Cobra Island
3490261_1,55763,Bozatta
3492920_1,34258,Cobra Island
3504648_1,51517,Sarkhan
3516168_2,41332,Cobra Island
3525576_1,2416,Drusselstein
3560954_3,17013,Borginia
3563650_3,60222,Borginia
357308_3,47499,Kangan
3663585_1,26436,Nova Africa
3692974_1,51291,Glubbdubdrib
3706382_1,31531,"Merania, Kingdom of"
3714211_1,26235,Alvonia
3716700_1,30768,Gondal
3720929_2,53434,Lilliput
37308_1,52818,Elbonia
3758307_1,19076,Glubbdubdrib
375860_2,29319,Cobra Island
3766624_1,16521,Carjackistan
3768928_2,36905,Cobra Island
3785806_1,3082,Holy Britannian Empire
3815265_15,41971,Urkesh
3817179_2,17237,Osterlich
3826564_1,55,Cobra Island
3833490_1,51291,Glubbdubdrib
3839178_2,31114,Gondal
3855996_1,17576,Cobra Island
3888944_1,5931,Bozatta
3894362_1,61252,Borginia
390190_1,15343,Borginia
3921103_1,2854,Santa Prisca
3925407_1,28115,Grenyarnia
3927416_1,33291,Gondal
393998_1,47107,Carpathia
3973232_1,26436,Nova Africa
398635_2,67361,Cobra Island
3996445_2,45257,Gondal
4009032_3,32640,Gondal
4013494_1,11880,Bozatta
4018871_1,60965,Gondal
4025435_2,17013,Borginia
4049136_1,3344,Kumbolaland
4052320_3,17013,Borginia
4078229_1,43306,Carpathia
4083136_1,9608,Fook Island
4084429_1,43306,Carpathia
4089413_1,1979,Kangan
4095703_1,60274,Slaka
4097587_1,22700,Bozatta
4097699_1,30520,Glubbdubdrib
4192992_2,64269,Carpathia
4210656_1,33552,Gondal
422174_3,55763,Bozatta
4224872_1,13316,Gondal
4225142_1,12029,Patusan
4229814_1,49668,Rolisica
4246404_1,20345,Fook Island
4249218_1,46221,Kangan
4255082_1,20710,Coalition States
4258945_1,47527,Holy Britannian Empire
4275827_2,61320,Bozatta
428432_1,44983,Elbonia
4318011_1,12029,Patusan
4320066_2,25866,Glubbdubdrib
4321765_1,17013,Borginia
4321841_1,56498,Fook Island
4321905_1,64824,Santa Prisca
4338766_1,51259,Oceania
4344548_1,3082,Holy Britannian Empire
4349469_8,39005,Gondal
4362593_1,23714,Glubbdubdrib
4379398_2,17775,Novistrana
4406168_2,28154,Atlantis
4409319_2,56294,Fook Island
4420159_4,26235,Alvonia
4457121_1,10485,Kangan
4475531_2,41237,Nevoruss
4484159_1,42482,Fook Island
4487438_1,19448,Nova Africa
4491560_1,63003,Elbonia
450604_1,58054,Fook Island
4518109_1,64091,Kasnia
4542238_1,9833,Elbonia
4544408_2,32161,Leutonia
4554474_1,44489,Fook Island
4561567_1,9608,Fook Island
4613260_1,55128,Fook Island
4617423_2,57827,Elbonia
4624065_3,16521,Carjackistan
4630782_1,47499,Kangan
4631860_7,55128,Fook Island
4649059_1,60143,Patusan
4670399_2,16521,Carjackistan
4689422_2,1703,Alvonia
4695077_1,50075,The Devilfire Empire
4752851_1,58819,Fook Island
4761532_1,47050,Cobra Island
4799265_1,64269,Carpathia
4812954_2,26436,Nova Africa
4822200_1,4660,Fook Island
4828723_1,28282,Gondal
4847769_1,38772,Borginia
4897605_3,18697,Holy Britannian Empire
4912527_2,6788,Fook Island
4923148_1,65887,Cobra Island
4926873_1,44908,Fook Island
494114_1,44316,Gondal
4944524_1,6582,Sokovia
4955382_2,17127,Fook Island
4959371_1,2416,Drusselstein
4962428_3,22336,Carpathia
4990506_2,52818,Elbonia
5007874_1,1528,Sokovia
5018104_4,36063,Gondal
5021900_2,37964,Brobdingnag
5033073_1,28273,Holy Britannian Empire
5064525_1,12849,Gondal
5079213_2,51765,Nevoruss
5082935_1,26436,Nova Africa
5096278_1,36063,Gondal
5115321_1,42283,Fook Island
5118854_2,64269,Carpathia
5119596_1,35811,Syldavia
5130924_1,4975,Tcherkistan
5156551_5,20392,Gondal
5169840_1,8344,Cobra Island
5174595_2,39002,Cobra Island
5186289_2,50253,Holy Britannian Empire
5196881_1,13642,Fook Island
5214705_2,40521,Fook Island
5248010_1,51765,Nevoruss
5255546_1,18820,Cobra Island
5259082_4,26497,Glubbdubdrib
5273509_1,12473,Glubbdubdrib
5287465_1,5568,Bozatta
5302746_4,10683,Elbonia
5322133_1,67201,Glubbdubdrib
5328258_1,64824,Santa Prisca
5335723_1,32381,Borostyria
5393153_1,44270,Glubbdubdrib
5413515_1,51810,Cobra Island
5431622_1,23739,Leutonia
5459649_1,25025,Norland
5462611_2,10489,Samavia
5471567_3,61585,Fook Island
547551_1,14549,Kangan
5484393_1,64269,Carpathia
5499789_2,29319,Cobra Island
5501462_2,2416,Drusselstein
5527898_2,1187,Fook Island
5531164_1,57658,Leutonia
5534571_1,40381,Axphain
5542820_1,51291,Glubbdubdrib
5556706_1,62541,Fook Island
5561770_1,41113,Osterlich
5609404_3,64298,Kamistan
5618047_4,25286,Laurania
5619499_1,40702,Bolumbia
562560_2,6851,Cobra Island
5628862_2,9526,Kangan
5634592_1,66648,Glubbdubdrib
5657763_1,39052,Gondal
5669162_1,26517,Bacteria
5683447_2,2416,Drusselstein
574301_1,27404,Cobra Island
5789941_1,62910,Rolisica
5862912_1,1940,Rolisica
5868132_1,51259,Oceania
5876252_1,11179,Fook Island
5880152_4,17127,Fook Island
5891796_1,4975,Tcherkistan
5902316_5,20392,Gondal
5910308_1,10489,Samavia
5912826_2,13686,Glubbdubdrib
5940893_1,44140,Fook Island
5947789_1,29319,Cobra Island
5957441_1,15337,Elbonia
5968294_1,17717,Fook Island
5976475_7,59632,Fook Island
5977368_1,51291,Glubbdubdrib
5981302_1,58741,Bartovia
599710_1,62950,Carpathia
5998209_4,17574,Fook Island
6009226_3,2416,Drusselstein
6011672_1,26345,Kangan
6046639_13,26763,Glubbdubdrib
6067178_1,24699,Glubbdubdrib
6072290_2,49668,Rolisica
6074174_1,36063,Gondal
6083850_3,48968,Cobra Island
6090969_5,55596,"Merania, Kingdom of"
6095539_2,25997,Cobra Island
6098861_1,10485,Kangan
6099120_1,67407,Fook Island
6107560_1,8565,Glubbdubdrib
6116273_1,29319,Cobra Island
6177734_2,23778,Cobra Island
6204828_2,47499,Kangan
6210532_3,32620,Cobra Island
6248035_1,58741,Bartovia
6254641_1,52390,Alvonia
644907_1,27404,Cobra Island
73992_1,48483,Cobra Island
774753_1,1961,Russian Democratic Union
776320_1,12309,Kamistan
783602_1,16521,Carjackistan
783852_1,29770,Elbonia
787168_1,34220,Alvonia
802826_1,37874,Holy Britannian Empire
845119_1,58413,Cobra Island
88126_1,47360,Fook Island
884866_4,33470,Pullamawang
900335_1,21555,Alvonia
901691_2,33199,Fook Island
913095_1,27616,Santa Prisca
929454_3,36063,Gondal
935375_1,17960,Nevoruss
964144_1,63834,Santa Prisca
993894_1,23093,Holy Britannian Empire
1040514_1,3763,Glubbdubdrib
1047903_3,25846,Gondal
104805_1,6931,Alvonia
1083178_1,32017,Carjackistan
1084361_1,55196,Dawsbergen
1095064_1,29519,Gondal
1105329_1,2416,Drusselstein
1106958_1,23798,Lilliput
111122_1,4021,Elbonia
112503_1,18508,Bandaria
116993_1,63151,Borginia
117205_1,54901,Nevoruss
1184538_1,53373,Gondal
1196647_1,21430,Borginia
1209354_3,66005,Gondal
1225008_2,63931,Bozatta
1258817_1,25390,Elbonia
1262945_1,17157,Mypos
1287004_5,14060,Glubbdubdrib
1325455_2,13931,Cobra Island
1338899_1,56572,Gondal
1375964_1,4790,San Sombrèro
1379358_1,26436,Nova Africa
1382410_2,18548,Yudonia
1383328_1,43606,Marina Venetta
139149_1,45378,Cobra Island
1396796_1,36465,Fook Island
1405841_2,29319,Cobra Island
1407350_1,17013,Borginia
143500_1,1046,Glubbdubdrib
143561_1,44104,Elbonia
1478052_3,64876,Fook Island
1491297_1,4932,Borginia
1494220_2,32821,Cobra Island
150334_1,27404,Cobra Island
1548935_1,12096,Kamistan
1552766_4,18613,Gondal
1565890_1,30768,Gondal
1567233_2,27269,Gondal
1579008_2,15009,Kasnia
1590340_1,31531,"Merania, Kingdom of"
1631453_1,47759,Osterlich
1637927_7,58964,Buranda
1643791_1,1766,Axphain
1668237_3,64790,Elbonia
1684950_1,1909,Glubbdubdrib
168650_2,26266,Edonia
1722944_1,23714,Glubbdubdrib
1728975_1,15610,Syldavia
176401_1,15665,Glubbdubdrib
1770196_2,28968,Elbonia
1831071_1,39200,Urkesh
1846302_1,47499,Kangan
1847288_1,6582,Sokovia
1852288_1,45378,Cobra Island
1871635_1,54038,Fook Island
1887324_1,61956,Palombia
1895481_1,41685,The Devilfire Empire
1927931_1,24783,Yerba
1981550_1,62541,Fook Island
1990943_1,38577,Cobra Island
2001025_1,52815,Aldovia
200298_1,34140,Fook Island
2042219_1,19448,Nova Africa
2046486_4,32821,Cobra Island
2053622_1,29770,Elbonia
2059226_1,29690,Bartovia
2060303_1,52818,Elbonia
2085170_1,47499,Kangan
2112804_1,60143,Patusan
2162470_1,55923,Fook Island
2169153_2,7548,Elbonia
2179674_1,17013,Borginia
21914_2,53213,Bozatta
2199720_1,50682,Oceania
2208520_1,36570,Kasnia
2209451_1,3082,Holy Britannian Empire
2210494_1,59581,Gondal
2225278_1,25025,Norland
2251086_1,54384,Patusan
2273582_1,4021,Elbonia
2295876_1,66648,Glubbdubdrib
2308004_2,28581,Alvonia
2321749_2,53556,Gondal
2331590_1,2369,Nova Africa
2332357_12,53666,Gondal
2389573_2,19771,Patusan
2400588_1,2416,Drusselstein
240124_3,51291,Glubbdubdrib
2418448_1,39730,Osterlich
2424861_1,3763,Glubbdubdrib
2430118_1,18174,Nevoruss
2455357_1,8750,Cobra Island
2473557_2,10410,Kangan
2499753_3,37689,Gondal
2516625_1,12388,Gondal
2547607_1,9608,Fook Island
2560530_2,57345,Drusselstein
2562172_1,29319,Cobra Island
2573056_1,13530,Alvonia
2578646_2,4895,Cobra Island
25947_1,65202,Rolisica
2599136_1,6788,Fook Island
2612077_1,27404,Cobra Island
2627512_1,25183,Cobra Island
2680079_1,28254,Axphain
271293_1,36446,Glubbdubdrib
2733300_1,11436,Glubbdubdrib
2745799_1,21947,Elbonia
2774560_1,4061,Kamistan
2782982_3,11236,Pullamawang
2798287_1,59382,Bozatta
2802437_9,54365,Gondal
2866022_1,47230,Cobra Island
2875646_1,31994,Borostyria
2951681_1,17013,Borginia
2961492_3,2012,Elbonia
2975808_1,33762,Axphain
2989747_1,8335,Cobra Island
2999599_1,23612,Borginia
3022012_1,23983,Gondal
3024062_6,36530,Rolisica
302408_1,29770,Elbonia
3068193_2,40710,Osterlich
3070660_1,42571,Kumbolaland
3079566_1,23863,Alvonia
3196169_1,37789,Franchia
3211428_1,29319,Cobra Island
3229402_1,2078,Kasnia
3245135_1,34123,Cobra Island
3247523_1,9254,Gondal
3257233_2,56465,Kasnia
327473_1,52673,Axphain
3283449_1,1940,Rolisica
3293547_1,59581,Gondal
3293610_1,1810,Axphain
3295823_1,6327,Bozatta
3297993_1,23827,Gondal
3326983_1,48603,Gondal
3327882_1,66966,Fook Island
3333521_2,4932,Borginia
3351854_2,41208,Fook Island
3358818_2,41654,Pullamawang
338844_1,35206,Cobra Island
3423823_2,52899,Gondal
3463406_1,63079,Gondal
3488557_1,3306,Lugash
3526532_2,39351,Zephyria
3530605_2,36967,Yerba
354975_1,54999,Edonia
3556933_4,18548,Yudonia
3566221_1,31890,Rolisica
3570602_1,52818,Elbonia
3598073_1,42482,Fook Island
3631011_1,29319,Cobra Island
3653355_1,3763,Glubbdubdrib
3657519_1,17013,Borginia
3688900_2,62868,Bozatta
3695919_1,2416,Drusselstein
3717424_2,4476,Gondal
3718202_2,2078,Kasnia
3777567_3,22490,Fook Island
3779940_4,17468,Alvonia
3806188_3,36063,Gondal
3808964_2,13356,Kasnia
3823695_2,43038,Yudonia
3829108_1,17775,Novistrana
3838421_2,6582,Sokovia
3851088_1,51291,Glubbdubdrib
3857623_1,62185,Axphain
3864813_2,35375,Nevoruss
3910013_5,33693,Syldavia
3922322_1,64498,Sokovia
393718_1,47499,Kangan
3937400_2,382,Fook Island
397472_1,17013,Borginia
3977398_12,19523,Kasnia
4012073_1,27862,Yerba
4075096_1,15626,Gondal
4096749_1,45869,Santa Prisca
4139176_1,27404,Cobra Island
4157143_1,63151,Borginia
4174230_2,19771,Patusan
4204434_1,699,Fook Island
4205712_5,27325,Carjackistan
4213986_7,16946,Bartovia
4220176_1,64876,Fook Island
4256110_1,46125,Cobra Island
4256258_1,50611,Fook Island
4259653_1,7166,Gondal
4275949_2,47426,Urkesh
4284315_1,23921,Cobra Island
4319335_1,25025,Norland
4370117_6,17013,Borginia
4370852_3,45188,Sylvania
4455040_2,44329,Laurania
4475731_1,52815,Aldovia
4496135_1,26436,Nova Africa
4497862_4,60274,Slaka
4516777_1,19523,Kasnia
4535671_5,32414,Bultan
457020_2,60143,Patusan
4590513_1,7761,Cobra Island
462516_1,26235,Alvonia
4662371_1,66648,Glubbdubdrib
4721097_2,51291,Glubbdubdrib
4729075_2,4932,Borginia
4731126_1,52818,Elbonia
4748194_1,64496,Trans-Carpathia
4766935_2,33118,Oceania
4769171_1,51765,Nevoruss
4860164_1,55763,Bozatta
4875035_1,11783,Kangan
4875237_2,43306,Carpathia
4877391_1,11783,Kangan
4928478_1,52848,Axphain
4928872_1,2122,Gondal
4948687_2,15284,Tcherkistan
4952524_2,55176,Bozatta
4972723_1,17013,Borginia
4976490_3,10489,Samavia
4992877_1,33022,Aldovia
5000953_1,33470,Pullamawang
5010604_2,15796,Alvonia
5019306_2,10284,Gondal
5051367_1,46633,Edonia
5062885_1,46854,Leutonia
5075649_1,65679,Fook Island
5078456_1,56498,Fook Island
5093591_2,64876,Fook Island
5109529_1,8354,Holy Britannian Empire
5129418_1,29770,Elbonia
5135531_2,19254,Glubbdubdrib
5142175_1,26621,Gondal
5150374_2,15343,Borginia
516365_1,3044,Sylvania
5178420_3,43306,Carpathia
5191385_1,54493,Cobra Island
5205867_8,56198,Elbonia
5228955_1,52848,Axphain
5241097_1,23714,Glubbdubdrib
5274898_1,16521,Carjackistan
527840_1,32748,Fook Island
5297768_1,6582,Sokovia
5301363_1,12698,Kasnia
5310200_2,21555,Alvonia
5310779_1,22421,Borginia
5312144_1,54465,Gondal
5316738_1,52356,Cobra Island
5327601_1,17013,Borginia
5332510_8,36063,Gondal
5357281_2,2486,Rolisica
5359019_1,36170,Carpathia
5366122_1,23921,Cobra Island
5368845_2,661,Gondal
5390500_1,11783,Kangan
5396662_1,39730,Osterlich
5397056_2,20967,Bozatta
5400703_1,43621,Kasnia
5424888_1,9429,Cobra Island
5425472_1,47470,Gondal
544616_1,23921,Cobra Island
5464512_1,6327,Bozatta
5513862_2,61716,Glubbdubdrib
5515003_3,51746,Aslerfan
5520356_1,45135,Cobra Island
5527959_1,31057,Kangan
5528446_1,25550,Yudonia
5529704_1,4932,Borginia
5538721_2,29770,Elbonia
5556656_1,7653,Cobra Island
5562847_4,65675,Robo-Hungarian Empire
5563516_1,11385,Alvonia
5570208_1,55,Cobra Island
5579310_1,52390,Alvonia
5645345_1,36063,Gondal
5657782_1,40413,Gondal
5658482_1,48968,Cobra Island
565916_1,28273,Holy Britannian Empire
5677261_1,48483,Cobra Island
5679917_2,26235,Alvonia
5688458_1,34123,Cobra Island
5791375_2,59985,Cobra Island
5815180_1,2416,Drusselstein
5845049_1,17775,Novistrana
5871514_1,55227,Glubbdubdrib
5884770_1,63795,Fook Island
5907101_2,10792,Fook Island
5919166_1,61320,Bozatta
5928070_2,47499,Kangan
5928783_3,52564,Zephyria
5956432_1,4268,Osterlich
5960033_1,65856,Holy Britannian Empire
6038411_1,47499,Kangan
6046406_7,2078,Kasnia
6057109_1,18578,Leutonia
6059808_1,3201,Syldavia
6064356_6,51517,Sarkhan
6075587_1,40776,Lilliput
6076210_1,26235,Alvonia
610248_1,62109,Cobra Island
6115845_1,17013,Borginia
6142249_1,12887,Axphain
6222192_1,26290,Syldavia
6244602_1,62185,Axphain
6245669_1,32748,Fook Island
6248165_1,41484,Gondal
630052_1,23714,Glubbdubdrib
644051_2,63302,Borginia
670115_1,1784,Glubbdubdrib
68231_1,19771,Patusan
69174_1,58779,Cobra Island
714542_1,51517,Sarkhan
777314_2,48483,Cobra Island
787150_1,9484,Nevoruss
819207_2,49493,Santa Prisca
84173_1,9608,Fook Island
850022_1,16151,Cobra Island
869313_2,2078,Kasnia
895424_6,65966,Gondal
936453_4,56226,Gondal
943742_1,17013,Borginia
945077_1,17013,Borginia
952110_1,2748,Leutonia
972662_1,10485,Kangan
999599_1,61320,Bozatta
999991_3,29770,Elbonia
100414_2,47499,Kangan
1005050_2,37652,Fook Island
1022553_1,52818,Elbonia
1040449_5,2122,Gondal
1087471_2,25255,Leutonia
1090597_1,17013,Borginia
1101125_1,8518,Samavia
1114354_1,22552,Gondal
1123139_1,43384,Cobra Island
1132251_1,53171,Gondal
1132642_1,44697,Santa Prisca
1166623_1,3082,Holy Britannian Empire
1186840_1,33049,Glubbdubdrib
1229359_1,2369,Nova Africa
1238817_1,32713,Kangan
1256977_1,3124,Cobra Island
1260898_2,34972,Fook Island
1290853_14,64269,Carpathia
1294399_1,25025,Norland
1296131_1,2416,Drusselstein
1298794_2,12887,Axphain
1302033_1,40930,Alvonia
131359_2,38772,Borginia
1326225_1,59709,Elbonia
1335943_3,67353,Elbonia
136492_1,11275,Glubbdubdrib
1379874_1,36137,Fook Island
1400411_1,45188,Sylvania
1400585_1,19771,Patusan
14088_4,43641,Cobra Island
1412405_4,4202,Kangan
1422998_3,12688,Axphain
1434240_1,4202,Kangan
1436309_2,5052,Fook Island
1445805_2,32665,Sylvania
1476995_1,25403,Elbonia
1489426_1,45119,Nevoruss
149738_1,15343,Borginia
153275_5,57373,Glubbdubdrib
155222_1,58741,Bartovia
1552390_1,36063,Gondal
1559635_1,8024,Axphain
1584284_1,37874,Holy Britannian Empire
1629989_2,64874,Leutonia
1653080_1,38677,Cobra Island
1659887_1,46125,Cobra Island
1665439_2,67334,Slaka
1716941_1,63977,Cobra Island
1717470_1,37175,Gondal
1733040_1,28246,Edonia
1755499_1,13530,Alvonia
1800818_1,28615,Glubbdubdrib
1808353_1,21929,Dawsbergen
1822237_1,60222,Borginia
1826582_1,47499,Kangan
1860240_1,62185,Axphain
1865854_1,53363,Elbonia
1909501_1,33286,Alvonia
1962511_5,17127,Fook Island
1963370_1,37407,Glubbdubdrib
1985049_1,23714,Glubbdubdrib
1998842_1,3082,Holy Britannian Empire
200063_4,1230,Cobra Island
2012400_2,2612,Holy Britannian Empire
2022740_1,3084,Gondal
2042719_1,23921,Cobra Island
2051862_2,38586,Aldovia
2057802_1,17571,Kazahrus
2064356_1,20512,Cobra Island
2068284_1,23243,São Rico
2076216_1,52818,Elbonia
2113902_1,66300,Elbonia
2116560_1,36063,Gondal
2144514_2,31194,Cobra Island
2147568_1,2555,Elbonia
2151954_1,12723,Borginia
2160993_4,43969,Naruba
2192737_3,36063,Gondal
